ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000185499	MUC1	-1.392100244	10.59843016	-5.36209408	2.17242E-07	2.44968E-06	6.26298801	1
ENSG00000253664	RP11-401H2.1	0.741869304	1.021391877	5.468499825	1.30182E-07	1.58754E-06	6.261273583	8
ENSG00000215915	ATAD3C	-0.585121028	7.84327471	-5.360224751	2.19227E-07	2.46563E-06	6.260796386	1
ENSG00000259344	RP11-566K19.6	1.014563492	2.708218982	5.414003677	1.68608E-07	1.98027E-06	6.253198195	15
ENSG00000242866	STRC	-1.08183344	4.742666905	-5.378665226	2.00395E-07	2.28614E-06	6.252123854	15
ENSG00000267280	RP11-332H18.4	0.606052676	7.471356629	5.360099813	2.1936E-07	2.46621E-06	6.248049372	17
ENSG00000149485	FADS1	0.9238662	10.44725536	5.357036539	2.22653E-07	2.49581E-06	6.244185312	11
ENSG00000251187	CTC-459M5.2	0.597441146	3.998265481	5.386206979	1.93156E-07	2.2203E-06	6.236063476	5
ENSG00000177508	IRX3	-1.211260497	10.85691755	-5.356687261	2.23031E-07	2.49912E-06	6.235423756	16
ENSG00000189212	DPY19L2P1	0.839468814	3.362993611	5.395920941	1.84206E-07	2.13446E-06	6.23377438	7
ENSG00000140807	NKD1	0.735903378	7.218229196	5.357557612	2.22089E-07	2.49199E-06	6.229179127	16
ENSG00000006606	CCL26	0.99612001	4.105961093	5.382699516	1.96491E-07	2.25179E-06	6.222708834	7
ENSG00000145703	IQGAP2	-0.714791271	9.814175697	-5.351615743	2.28597E-07	2.55016E-06	6.222334792	5
ENSG00000273445	RP11-1399P15.1	-0.942975245	1.714556954	-5.425082035	1.59695E-07	1.89028E-06	6.203808923	2
ENSG00000236819	AC087393.1	-0.914453121	1.521776663	-5.431095973	1.55051E-07	1.84324E-06	6.20253793	17
ENSG00000235621	LINC00494	-1.037408845	1.966637756	-5.415322653	1.67522E-07	1.97211E-06	6.198364723	20
ENSG00000159374	M1AP	0.684337769	6.015828391	5.358092416	2.21512E-07	2.48671E-06	6.195652773	2
ENSG00000236136	ADORA2BP	1.017195293	1.639168121	5.436007845	1.51356E-07	1.80499E-06	6.192469695	1
ENSG00000180071	ANKRD18A	-1.491616461	4.237812519	-5.3703812	2.08652E-07	2.36782E-06	6.191253836	9
ENSG00000165091	TMC1	0.87827234	3.269881405	5.388509263	1.90997E-07	2.20051E-06	6.190705419	9
ENSG00000273394	RP11-255E6.6	-0.888209079	3.413577546	-5.379938825	1.99155E-07	2.27628E-06	6.18143901	3
ENSG00000101470	TNNC2	0.759020231	6.336085608	5.352203321	2.27946E-07	2.54382E-06	6.177373749	20
ENSG00000133216	EPHB2	0.820915015	7.803813469	5.34282077	2.38573E-07	2.64582E-06	6.173997906	1
ENSG00000237686	RP5-1120P11.1	-1.514545768	3.755989267	-5.371511441	2.07506E-07	2.35659E-06	6.168584247	6
ENSG00000229228	LINC00582	-0.872555643	1.465808913	-5.426950211	1.58238E-07	1.87744E-06	6.166578581	1
ENSG00000167311	ART5	-1.077751703	4.874404019	-5.355576207	2.24239E-07	2.50896E-06	6.149022262	11
ENSG00000224520	KRT8P45	-1.333672092	2.749040906	-5.382389328	1.96788E-07	2.25434E-06	6.142101039	1
ENSG00000253715	RP11-706C16.8	-0.976468886	2.067858735	-5.396915398	1.83313E-07	2.12655E-06	6.128938608	8
ENSG00000124839	RAB17	-1.77341759	7.315590994	-5.333856081	2.49176E-07	2.75433E-06	6.126921882	2
ENSG00000140832	MARVELD3	-2.211262534	5.428163709	-5.345194176	2.3584E-07	2.61839E-06	6.126738744	16
ENSG00000237181	AC147651.4	0.613613606	5.414145106	5.345930755	2.34998E-07	2.61096E-06	6.115157006	7
ENSG00000124102	PI3	-1.777366826	4.985874926	-5.346191753	2.347E-07	2.60901E-06	6.112773517	20
ENSG00000174527	MYO1H	-0.755695256	4.918512454	-5.346581467	2.34257E-07	2.60656E-06	6.106838197	12
ENSG00000262580	RP11-334C17.5	-0.767937402	9.619081937	-5.326395915	2.58348E-07	2.82985E-06	6.105587187	17
ENSG00000105767	CADM4	-0.837078949	8.865416067	-5.324719127	2.60455E-07	2.84571E-06	6.10145489	19
ENSG00000159184	HOXB13	1.083763946	1.097848328	5.433403035	1.56856E-07	1.8625E-06	6.100356748	17
ENSG00000163995	ABLIM2	0.76435438	9.175889413	5.323237273	2.6233E-07	2.86207E-06	6.094837892	4
ENSG00000142611	PRDM16	0.711509348	8.208279157	5.324020561	2.61337E-07	2.85432E-06	6.093344629	1
ENSG00000225556	C2CD4D	-0.931390477	4.166237289	-5.350390816	2.29962E-07	2.56349E-06	6.089278848	1
ENSG00000249267	LINC00939	-1.83823729	3.167536925	-5.36286457	2.16429E-07	2.44325E-06	6.087410844	12
ENSG00000165929	TC2N	-0.684824739	10.05891419	-5.322521079	2.63241E-07	2.86477E-06	6.083797865	14
ENSG00000213412	HNRNPA1P33	-0.877143849	3.380395936	-5.358216145	2.21379E-07	2.48614E-06	6.076999564	10
ENSG00000185985	SLITRK2	1.030732922	5.576528834	5.336649035	2.45825E-07	2.71827E-06	6.074983792	X
ENSG00000234928	AP000344.3	-1.456617708	2.668068112	-5.369726784	2.09318E-07	2.3736E-06	6.074912639	22
ENSG00000188910	GJB3	-1.103167652	4.110810426	-5.3468156	2.3399E-07	2.60455E-06	6.070811913	1
ENSG00000226608	FTLP3	0.637467967	9.618315855	5.318441423	2.6849E-07	2.91096E-06	6.070020842	20
ENSG00000143028	SYPL2	0.731442834	7.49560459	5.319805573	2.66724E-07	2.89642E-06	6.059134659	1
ENSG00000184113	CLDN5	0.625185574	13.89060209	5.322378658	2.63423E-07	2.8656E-06	6.048752081	22
ENSG00000114200	BCHE	0.852569878	7.185974886	5.31686088	2.70551E-07	2.92328E-06	6.037098462	3
ENSG00000229950	TFAP2A-AS1	-1.876879723	4.653825236	-5.332923917	2.50305E-07	2.76352E-06	6.034988194	6
ENSG00000182873	RP11-181G12.2	-0.611963504	7.251616941	-5.309936813	2.79761E-07	2.98336E-06	6.01244408	1
ENSG00000134247	PTGFRN	-0.688320758	10.76901424	-5.3079028	2.82524E-07	3.00859E-06	6.008315443	1
ENSG00000163017	ACTG2	-1.294277775	11.84413642	-5.307478048	2.83105E-07	3.01371E-06	5.994984403	2
ENSG00000155980	KIF5A	-0.94503408	6.443354414	-5.310640349	2.78812E-07	2.97429E-06	5.994478024	12
ENSG00000198734	F5	1.434162652	6.465665712	5.312151792	2.76782E-07	2.95977E-06	5.990075215	1
ENSG00000184709	LRRC26	-2.665850065	5.185368807	-5.318013874	2.69046E-07	2.91096E-06	5.989803549	9
ENSG00000197991	PCDH20	0.926898404	5.51158058	5.318170565	2.68842E-07	2.91096E-06	5.986826088	13
ENSG00000197882	OR7E13P	1.04089274	4.904393281	5.323908446	2.61479E-07	2.85484E-06	5.986259135	11
ENSG00000197520	FAM177B	-1.037991404	2.551692707	-5.353711935	2.26281E-07	2.52897E-06	5.985014057	1
ENSG00000187554	TLR5	-0.694287799	8.691327905	-5.299014777	2.94913E-07	3.12183E-06	5.982143	1
ENSG00000204978	C19orf69	0.849597828	4.11554038	5.331352005	2.52219E-07	2.7757E-06	5.980433955	19
ENSG00000137642	SORL1	-0.877584052	10.43055239	-5.301212946	2.91801E-07	3.09538E-06	5.980257926	11
ENSG00000172724	CCL19	1.258100277	8.428285538	5.300281997	2.93115E-07	3.10823E-06	5.979520869	9
ENSG00000166869	CHP2	0.946812867	2.690267132	5.355730596	2.24071E-07	2.50891E-06	5.975801097	16
ENSG00000270792	RP11-103J8.1	0.692475552	3.042153607	5.345847454	2.35093E-07	2.61106E-06	5.972016701	20
ENSG00000164188	RANBP3L	1.07277224	6.902337018	5.304839965	2.86735E-07	3.04378E-06	5.971395738	5
ENSG00000187862	TTC24	-0.921992592	1.894177079	-5.367676831	2.11418E-07	2.39293E-06	5.962277236	1
ENSG00000243896	OR2A7	-0.808563825	5.705327804	-5.308011253	2.82376E-07	3.00824E-06	5.957389013	7
ENSG00000168754	FAM178B	0.757819158	5.344257996	5.31177459	2.77287E-07	2.96011E-06	5.951967291	2
ENSG00000214842	RAD51AP2	-1.080985022	1.995124651	-5.361587422	2.17778E-07	2.45481E-06	5.95154876	2
ENSG00000110484	SCGB2A2	-3.576448334	9.225998935	-5.294829274	3.00929E-07	3.17661E-06	5.947050823	11
ENSG00000233306	TRGV2	-0.913738811	1.414122436	-5.377345235	2.01689E-07	2.29917E-06	5.919908467	7
ENSG00000198844	ARHGEF15	0.620728978	12.25568127	5.291182981	3.06266E-07	3.22283E-06	5.917805232	17
ENSG00000162873	KLHDC8A	-1.164166756	3.72932918	-5.31895863	2.67819E-07	2.90727E-06	5.9172072	1
ENSG00000231324	AP000696.2	0.694367801	0.575236411	5.402683543	1.84821E-07	2.14077E-06	5.915650028	21
ENSG00000259603	CTD-2012M11.3	-0.86441935	6.907072549	-5.290667553	3.07028E-07	3.22972E-06	5.914087476	5
ENSG00000268388	FENDRR	1.077263459	3.530319689	5.325806714	2.59087E-07	2.83691E-06	5.91228781	16
ENSG00000170801	HTRA3	0.739476457	11.7074873	5.288709429	3.0994E-07	3.25695E-06	5.911752437	4
ENSG00000137968	SLC44A5	-1.552688228	5.930914636	-5.294282338	3.01724E-07	3.18278E-06	5.904221537	1
ENSG00000131480	AOC2	0.777550854	7.731273207	5.28532709	3.15032E-07	3.30014E-06	5.903639713	17
ENSG00000113749	HRH2	0.784938435	6.241338794	5.293065034	3.035E-07	3.19928E-06	5.897875912	5
ENSG00000130176	CNN1	-1.054999027	11.7008365	-5.285554609	3.14687E-07	3.29767E-06	5.894466	19
ENSG00000272341	RP1-151F17.2	-0.693736833	7.384431273	-5.2832498	3.18199E-07	3.32871E-06	5.891094844	6
ENSG00000174501	ANKRD36C	-0.695637232	8.963443915	-5.277097736	3.27763E-07	3.41492E-06	5.879753867	2
ENSG00000112378	PERP	-0.613750138	12.56050661	-5.283807616	3.17346E-07	3.32093E-06	5.878780009	6
ENSG00000017373	SRCIN1	-0.687456208	8.991035675	-5.276165168	3.29237E-07	3.42758E-06	5.874754499	17
ENSG00000163898	LIPH	-1.891149663	6.123067578	-5.286058431	3.13924E-07	3.29196E-06	5.87329102	3
ENSG00000099849	RASSF7	-0.84280806	9.27159389	-5.275621577	3.301E-07	3.43433E-06	5.871177607	11
ENSG00000150636	CCDC102B	0.669137989	7.543333311	5.278224363	3.25991E-07	3.39964E-06	5.865788171	18
ENSG00000177324	BEND2	0.859390127	0.972601328	5.383428534	1.97513E-07	2.26093E-06	5.861116752	X
ENSG00000181378	CCDC108	-0.938608886	1.987733708	-5.343177026	2.38161E-07	2.64222E-06	5.85988512	2
ENSG00000229715	EEF1DP3	0.719264479	3.573279206	5.307999674	2.82392E-07	3.00824E-06	5.836806498	13
ENSG00000237361	LINC01071	-2.255346481	4.40523509	-5.291901114	3.05208E-07	3.21281E-06	5.83334097	13
ENSG00000166342	NETO1	1.496972107	5.233867995	5.287800952	3.11299E-07	3.26897E-06	5.829431952	18
ENSG00000064989	CALCRL	0.743229857	11.18593744	5.269360212	3.4019E-07	3.52582E-06	5.826890039	2
ENSG00000091129	NRCAM	1.25743795	8.208012709	5.266208399	3.45382E-07	3.56985E-06	5.817737369	7
ENSG00000256633	RP11-169D4.2	0.723793943	7.989699139	5.264708452	3.47879E-07	3.59321E-06	5.812875967	11
ENSG00000159247	TUBBP5	-1.824909249	3.938577076	-5.292815585	3.03865E-07	3.20202E-06	5.809285994	9
ENSG00000198133	TMEM229B	-0.636379176	7.361308232	-5.264301458	3.4856E-07	3.59656E-06	5.802546007	14
ENSG00000090376	IRAK3	0.616046578	11.63116958	5.264388273	3.48415E-07	3.59628E-06	5.799188579	12
ENSG00000185561	TLCD2	0.893233422	6.326580412	5.26818041	3.42124E-07	3.54314E-06	5.784269767	17
ENSG00000211786	TRAV8-2	-0.902903482	1.278416583	-5.352220556	2.27927E-07	2.54382E-06	5.784000985	14
ENSG00000161940	BCL6B	0.659032367	10.30454248	5.257689654	3.59803E-07	3.69868E-06	5.781482404	17
ENSG00000171234	UGT2B7	-1.612893983	2.679713866	-5.306219311	2.84831E-07	3.02989E-06	5.777149918	4
ENSG00000268941	MGC4294	-0.95811179	2.175951588	-5.317075901	2.70269E-07	2.92129E-06	5.768256824	20
ENSG00000270540	RP11-785G17.1	-0.946726745	2.513028567	-5.306550751	2.84376E-07	3.02617E-06	5.758938465	2
ENSG00000261521	RP11-408H20.1	-0.733320042	3.334441804	-5.290403016	3.0742E-07	3.2316E-06	5.755230764	18
ENSG00000203403	AC020907.2	0.889041146	5.241667688	5.268932992	3.40889E-07	3.53186E-06	5.746859944	19
ENSG00000232046	AC007392.3	0.836177455	1.882077546	5.3328673	2.50373E-07	2.76352E-06	5.746819407	2
ENSG00000269430	LRRC3DN	0.620413398	7.125144762	5.25402447	3.66186E-07	3.75409E-06	5.744219241	21
ENSG00000233073	AC005009.2	0.671536238	2.909999415	5.300002767	2.9351E-07	3.11024E-06	5.74321942	7
ENSG00000174123	TLR10	-0.8349768	4.189792288	-5.275359979	3.30515E-07	3.43734E-06	5.7400727	4
ENSG00000188803	SHISA6	0.764207069	7.413554933	5.251314981	3.70976E-07	3.79804E-06	5.738031597	17
ENSG00000156395	SORCS3	1.080980248	2.053985639	5.324780241	2.60378E-07	2.84571E-06	5.733751136	10
ENSG00000007350	TKTL1	0.993643848	4.03890493	5.279597539	3.23844E-07	3.38074E-06	5.73205887	X
ENSG00000258572	RP11-1070N10.3	0.950935324	5.689571301	5.258401707	3.58575E-07	3.68857E-06	5.716042627	14
ENSG00000158050	DUSP2	-0.921984728	7.858500897	-5.24137102	3.89081E-07	3.95395E-06	5.706108923	2
ENSG00000173988	LRRC63	0.835593433	3.343389679	5.282663823	3.19099E-07	3.33696E-06	5.699725432	13
ENSG00000188153	COL4A5	-0.77866489	10.28203731	-5.237187993	3.96951E-07	4.02328E-06	5.684739045	X
ENSG00000174595	KLF14	1.096627558	4.578056071	5.260197726	3.55497E-07	3.65815E-06	5.674031294	7
ENSG00000075891	PAX2	-0.929334071	1.231957569	-5.329663339	2.54291E-07	2.79047E-06	5.670672205	10
ENSG00000253210	RP11-809O17.1	0.767229041	4.603877684	5.257448745	3.60219E-07	3.70147E-06	5.665039009	8
ENSG00000260422	RP1-155D22.2	0.666357006	0.645833342	5.348035179	2.38759E-07	2.64692E-06	5.663798688	6
ENSG00000168811	IL12A	-0.920832287	4.551030978	-5.254437851	3.65461E-07	3.74792E-06	5.660845297	3
ENSG00000257434	RP11-81K13.1	-1.790176493	2.413641552	-5.286677825	3.12989E-07	3.28443E-06	5.656989128	12
ENSG00000100604	CHGA	-1.058047687	3.704148022	-5.263429013	3.50024E-07	3.60797E-06	5.654755992	14
ENSG00000135638	EMX1	-0.858658021	1.445026991	-5.317851113	2.69258E-07	2.91139E-06	5.647219337	2
ENSG00000132359	RAP1GAP2	-0.702275296	9.967794692	-5.226849742	4.17071E-07	4.20454E-06	5.639985389	17
ENSG00000118997	DNAH7	-0.695520081	6.380855401	-5.234881914	4.01355E-07	4.05824E-06	5.639549246	2
ENSG00000263432	RN7SL689P	0.603492799	3.579260467	5.264625999	3.48017E-07	3.59341E-06	5.639178255	5
ENSG00000230633	RP11-37E23.5	0.658046474	4.940235738	5.245854594	3.80813E-07	3.88561E-06	5.628219388	13
ENSG00000102385	DRP2	1.469828606	4.912303128	5.246613215	3.79432E-07	3.87412E-06	5.622660095	X
ENSG00000136573	BLK	-1.012967512	4.272531429	-5.243636761	3.84881E-07	3.91918E-06	5.59762713	8
ENSG00000185664	PMEL	-1.334560368	7.363732285	-5.217227541	4.36686E-07	4.37452E-06	5.584369238	12
ENSG00000239519	CADM2-AS1	0.902423792	1.287629734	5.316940465	2.71576E-07	2.93121E-06	5.570218468	3
ENSG00000230729	RP11-296L22.8	1.027930386	4.001428157	5.245878307	3.8077E-07	3.88561E-06	5.570189207	9
ENSG00000198691	ABCA4	-0.713594609	6.809136284	-5.216830793	4.37513E-07	4.38136E-06	5.568934581	1
ENSG00000254399	GLYATL1P4	-1.011215872	0.915716731	-5.314121354	2.74159E-07	2.95593E-06	5.567649458	11
ENSG00000251637	RP11-119D9.1	-0.940133209	1.542735013	-5.295528255	2.99916E-07	3.16813E-06	5.564614456	11
ENSG00000263970	RP11-789C17.5	0.752524979	4.439446269	5.236912699	3.97474E-07	4.02707E-06	5.560981583	18
ENSG00000254943	RP11-664I21.6	0.84086252	4.296541417	5.237333082	3.96675E-07	4.02302E-06	5.553620925	11
ENSG00000243953	RP11-439C8.2	-0.822456318	1.412887322	-5.299307783	2.94497E-07	3.11851E-06	5.551238102	3
ENSG00000266988	RP11-749H17.1	0.662181137	1.005065802	5.322312693	2.63507E-07	2.8656E-06	5.551069196	18
ENSG00000016391	CHDH	-1.421769836	7.425369451	-5.208306428	4.5567E-07	4.53313E-06	5.546415271	3
ENSG00000261276	RP11-554A11.5	0.594335407	7.55606022	5.207283056	4.57898E-07	4.55234E-06	5.5392291	11
ENSG00000222012	AC005481.5	-0.780859239	3.506866442	-5.239452687	3.92671E-07	3.98776E-06	5.530584374	7
ENSG00000189134	NKAPL	0.675169262	6.304949326	5.213107877	4.45355E-07	4.44478E-06	5.529897108	6
ENSG00000260006	RP11-469M7.1	0.650645345	7.491728614	5.203236489	4.66814E-07	4.63488E-06	5.518676878	2
ENSG00000205086	C2orf91	0.825172052	1.287451359	5.305547532	2.85757E-07	3.03553E-06	5.517616041	2
ENSG00000248587	GDNF-AS1	-1.237079478	4.444883488	-5.223716835	4.23361E-07	4.25939E-06	5.515276886	5
ENSG00000149927	DOC2A	-1.114346472	5.835187155	-5.210824225	4.50232E-07	4.48793E-06	5.512175448	16
ENSG00000213409	RP11-658F2.3	-0.843844947	2.125926025	-5.263709286	3.49553E-07	3.60434E-06	5.508756184	11
ENSG00000215644	GCGR	1.219830671	2.997591169	5.248731485	3.75599E-07	3.83888E-06	5.502415416	17
ENSG00000162745	OLFML2B	0.658553792	10.37111844	5.194685501	4.86212E-07	4.80069E-06	5.490157992	1
ENSG00000140511	HAPLN3	-0.654842451	10.47448659	-5.194184198	4.87373E-07	4.80434E-06	5.48472886	15
ENSG00000082458	DLG3	-0.671989917	9.887542793	-5.191476397	4.93692E-07	4.86184E-06	5.478117128	X
ENSG00000188869	TMC3	-1.00439259	2.9156185	-5.237722484	3.95936E-07	4.01688E-06	5.476647118	15
ENSG00000237807	RP11-400K9.4	-0.955986968	4.868599347	-5.209437277	4.5322E-07	4.51325E-06	5.467676641	8
ENSG00000205809	KLRC2	-1.082121381	2.067280078	-5.254776958	3.64867E-07	3.74437E-06	5.463559338	12
ENSG00000120756	PLS1	-1.042414037	6.537614044	-5.194322952	4.87051E-07	4.80427E-06	5.458761268	3
ENSG00000232324	AC008440.10	0.939190878	2.472452241	5.251660154	3.70362E-07	3.79304E-06	5.457651792	19
ENSG00000186281	GPAT2	0.603979606	9.219342794	5.184169241	5.11143E-07	5.01086E-06	5.4506306	2
ENSG00000188322	SBK1	-1.298238352	6.134618191	-5.194432092	4.86798E-07	4.80348E-06	5.447845687	16
ENSG00000112333	NR2E1	-0.764151359	0.932316433	-5.293607408	3.02707E-07	3.19204E-06	5.444487319	6
ENSG00000138823	MTTP	1.021224146	2.475432812	5.248508626	3.76E-07	3.84168E-06	5.444343853	4
ENSG00000197245	FAM110D	0.727418926	9.14654433	5.179054	5.23715E-07	5.11751E-06	5.427481894	1
ENSG00000117152	RGS4	-0.791399647	5.752285342	-5.190858991	4.95144E-07	4.87455E-06	5.415612198	1
ENSG00000188064	WNT7B	-2.201087112	4.763523786	-5.197608658	4.79494E-07	4.74094E-06	5.4128723	22
ENSG00000073734	ABCB11	1.768384705	5.189140893	5.197591396	4.79533E-07	4.74094E-06	5.405776776	2
ENSG00000260838	RP11-531A24.3	-1.049073037	1.481080313	-5.262572101	3.51467E-07	3.62038E-06	5.401093056	8
ENSG00000183833	MAATS1	-0.673135631	8.557867146	-5.173109451	5.38702E-07	5.24532E-06	5.400213643	3
ENSG00000253293	HOXA10	0.608921517	9.191296185	5.169831101	5.47144E-07	5.3182E-06	5.385006322	7
ENSG00000250208	FZD10-AS1	-0.812105426	7.8097031	-5.170872598	5.44448E-07	5.29445E-06	5.381234291	12
ENSG00000078549	ADCYAP1R1	0.698267878	9.436699711	5.168137042	5.51557E-07	5.35154E-06	5.376036325	7
ENSG00000164303	ENPP6	-0.95283131	4.916460137	-5.187141172	5.03974E-07	4.9486E-06	5.367369681	4
ENSG00000257489	RP11-175P13.3	-0.905312326	4.908875632	-5.186388205	5.05781E-07	4.96312E-06	5.363190805	12
ENSG00000165300	SLITRK5	-1.250461815	4.337095736	-5.190749975	4.954E-07	4.87549E-06	5.359180378	13
ENSG00000236671	PRKG1-AS1	0.59186838	4.25592506	5.193108864	4.89873E-07	4.82581E-06	5.350479704	10
ENSG00000236719	RP11-522D2.1	-0.734267761	0.942632702	-5.273497977	3.33489E-07	3.46349E-06	5.349643459	1
ENSG00000213088	DARC	0.676136967	13.28042012	5.169793503	5.47242E-07	5.3182E-06	5.347834647	1
ENSG00000158008	EXTL1	-1.352844655	5.813398106	-5.174877311	5.34202E-07	5.20989E-06	5.347671767	1
ENSG00000165175	MID1IP1	0.603068838	11.10695345	5.160589705	5.71641E-07	5.5322E-06	5.326294088	X
ENSG00000249816	LINC00964	-1.01912336	2.091948777	-5.225670334	4.19428E-07	4.22685E-06	5.325493645	8
ENSG00000265579	RP11-713C5.1	1.43931232	3.890357218	5.194182921	4.87376E-07	4.80434E-06	5.321649751	18
ENSG00000206069	TMEM211	-0.85086352	1.22283678	-5.254640691	3.65105E-07	3.74555E-06	5.319323148	22
ENSG00000126467	TSKS	0.785725129	5.695673808	5.169434992	5.48173E-07	5.32554E-06	5.306938256	19
ENSG00000269994	RP11-276H19.2	-0.91215051	3.749857288	-5.186838819	5.04699E-07	4.95411E-06	5.304847674	9
ENSG00000267337	CTC-782O7.1	0.639598099	0.435166937	5.27659326	3.53867E-07	3.64261E-06	5.30413866	18
ENSG00000228799	AC113607.2	0.606194753	0.48854301	5.273571611	3.38885E-07	3.51471E-06	5.28903038	2
ENSG00000186732	MPPED1	-1.303874356	3.296950547	-5.189203071	4.99058E-07	4.9083E-06	5.285083607	22
ENSG00000049089	COL9A2	-1.14041103	8.72356049	-5.146341234	6.11509E-07	5.87853E-06	5.276220967	1
ENSG00000085563	ABCB1	0.681628241	9.404658177	5.145882761	6.12836E-07	5.88754E-06	5.274643365	7
ENSG00000185101	ANO9	-1.230904598	8.198357412	-5.146525273	6.10977E-07	5.87529E-06	5.27423091	11
ENSG00000127152	BCL11B	-0.857730436	6.799241241	-5.150991728	5.98209E-07	5.7635E-06	5.26711337	14
ENSG00000154553	PDLIM3	-0.909392096	10.58897724	-5.146267818	6.11721E-07	5.8787E-06	5.263989543	4
ENSG00000007908	SELE	1.627533447	8.600843136	5.143369259	6.20159E-07	5.94091E-06	5.254454751	1
ENSG00000136542	GALNT5	-1.198039448	5.507311413	-5.150219678	6.00397E-07	5.78274E-06	5.223505764	2
ENSG00000229453	SPINK8	-1.517566114	2.149649066	-5.200543159	4.72841E-07	4.6855E-06	5.223325559	3
ENSG00000272369	RP11-446N19.1	0.692339273	3.124049021	5.182806889	5.14462E-07	5.03687E-06	5.220973246	12
ENSG00000255118	RP11-703H8.7	0.728633406	4.840363127	5.156606607	5.82524E-07	5.62134E-06	5.212470794	11
ENSG00000203930	LINC00632	1.346248767	5.096460519	5.152512118	5.93922E-07	5.72402E-06	5.199571725	X
ENSG00000139800	ZIC5	-0.899910331	1.426293218	-5.222219627	4.264E-07	4.28426E-06	5.199405123	13
ENSG00000135245	HILPDA	0.9170947	10.59428715	5.130048058	6.6041E-07	6.28075E-06	5.192742222	7
ENSG00000065325	GLP2R	1.354818404	6.164710801	5.140456105	6.28752E-07	6.01371E-06	5.188083406	17
ENSG00000139438	FAM222A	-0.791460159	6.658574689	-5.134110416	6.47874E-07	6.17512E-06	5.185852183	12
ENSG00000132518	GUCY2D	-0.898449112	3.319174518	-5.166994912	5.54552E-07	5.37887E-06	5.18324969	17
ENSG00000263958	RP11-676J15.1	0.69118785	0.814995894	5.24361772	3.86446E-07	3.93246E-06	5.166342539	18
ENSG00000133321	RARRES3	-0.799754803	9.848274714	-5.122556819	6.84148E-07	6.48001E-06	5.163290515	11
ENSG00000176531	PHLDB3	-0.696565425	8.533363644	-5.120914975	6.8946E-07	6.52012E-06	5.161880558	19
ENSG00000178078	STAP2	-0.824067545	8.843488936	-5.115539117	7.07135E-07	6.65812E-06	5.137847749	19
ENSG00000137440	FGFBP1	-1.215432116	4.214146274	-5.144021199	6.18251E-07	5.92657E-06	5.136719209	4
ENSG00000249669	MIR143HG	-0.761382122	10.92417276	-5.116408432	7.04247E-07	6.6392E-06	5.124873032	5
ENSG00000130234	ACE2	1.383847302	7.65310998	5.116212036	7.04898E-07	6.64327E-06	5.119424926	X
ENSG00000188747	NOXA1	-0.623584815	9.056791725	-5.110890245	7.22773E-07	6.79119E-06	5.116342562	9
ENSG00000183473	SSTR3	-0.830132695	1.134735998	-5.214322445	4.42782E-07	4.42387E-06	5.112217872	22
ENSG00000176788	BASP1	-0.643417205	9.575042741	-5.110228963	7.25025E-07	6.80749E-06	5.110008683	5
ENSG00000268358	EPB41L4A-AS2	0.683290751	5.817851975	5.123434603	6.81324E-07	6.45529E-06	5.102214889	5
ENSG00000241134	RP5-1051J4.4	0.71830034	3.818246361	5.144990007	6.15427E-07	5.90868E-06	5.101285828	7
ENSG00000264868	CTB-167B5.2	0.611617842	10.23181249	5.108685831	7.30306E-07	6.8467E-06	5.099086988	7
ENSG00000184350	MRGPRE	-1.042413094	2.228965438	-5.169363467	5.48359E-07	5.32563E-06	5.089776502	11
ENSG00000146477	SLC22A3	0.770747643	9.566102873	5.104308661	7.45489E-07	6.96934E-06	5.084630337	6
ENSG00000255027	RP11-680F20.9	0.723628851	0.869333612	5.225529929	4.21357E-07	4.24346E-06	5.083843734	11
ENSG00000205105	COX17P1	0.61426591	4.931294897	5.126776154	6.70678E-07	6.36239E-06	5.081418029	13
ENSG00000270412	RP11-92C4.6	0.866839886	5.463437572	5.121129733	6.88763E-07	6.51556E-06	5.076437345	9
ENSG00000253988	RP11-489O18.1	-0.928404756	1.835054988	-5.180619767	5.19835E-07	5.08124E-06	5.075399566	8
ENSG00000256673	RP11-599J14.2	0.747750817	4.60020709	5.128843823	6.64171E-07	6.31056E-06	5.073203829	12
ENSG00000180318	ALX1	1.259790211	2.784467158	5.160156621	5.72814E-07	5.54001E-06	5.065025851	12
ENSG00000168913	ENHO	1.019773857	6.25701521	5.111768157	7.19794E-07	6.76678E-06	5.061666749	9
ENSG00000233806	AC131097.3	-1.040031468	4.93732524	-5.118574793	6.971E-07	6.58825E-06	5.054296346	2
ENSG00000162620	LRRIQ3	0.852525615	5.161697042	5.118186174	6.98377E-07	6.59826E-06	5.050413224	1
ENSG00000225655	RP11-143M1.2	0.826266103	3.957760006	5.13115513	6.5697E-07	6.25197E-06	5.045730316	9
ENSG00000239500	RP1-169K13.3	-0.913559823	3.269690964	-5.136916869	6.39348E-07	6.10348E-06	5.04357819	X
ENSG00000109101	FOXN1	-1.419805448	3.033649131	-5.139525678	6.31521E-07	6.03447E-06	5.039344958	17
ENSG00000164850	GPER1	0.833247512	9.125495269	5.092091276	7.89505E-07	7.32423E-06	5.031156798	7
ENSG00000147485	PXDNL	0.752209355	4.858895964	5.116602211	7.03605E-07	6.63521E-06	5.029876698	8
ENSG00000253651	SOD1P3	-0.829420071	1.240456951	-5.189598936	4.9812E-07	4.90066E-06	5.015971632	8
